flare_id,duration,att_in,peak_UTC,LC0_BKG,_id,GOES_class,GOES_flux,CFL_X_arcsec,CFL_Y_arcsec,start_UTC,end_UTC,LC0_PEAK_COUNTS_4S,LC0_BKG_COUNTS_4S,LC1_PEAK_COUNTS_4S,LC1_BKG_COUNTS_4S,LC2_PEAK_COUNTS_4S,LC2_BKG_COUNTS_4S,LC3_PEAK_COUNTS_4S,LC3_BKG_COUNTS_4S,LC4_PEAK_COUNTS_4S,LC4_BKG_COUNTS_4S
0,2211142339,2140,False,2022-11-14T23:39:36.113,277.03155642527105,18631,C2.3,2.2538017674378352e-06,,,2022-11-14T23:23:56.111,2022-11-14T23:59:36.115,3711,271.0,303,45.0,99,57.0,863,735.0,463,399.0
1,2211142324,112,False,2022-11-14T23:24:48.111,271.44915135159016,18639,C2.0,1.959793053174508e-06,,,2022-11-14T23:23:56.111,2022-11-14T23:25:48.111,735,271.0,91,45.0,91,57.0,799,735.0,431,399.0
2,2211142310,112,False,2022-11-14T23:10:52.110,277.03155642527105,18630,C2.2,2.2448430172516964e-06,,,2022-11-14T23:09:56.109,2022-11-14T23:11:48.110,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0
3,2211142250,2924,False,2022-11-14T22:50:36.107,277.03155642527105,18629,C2.9,2.930118625954492e-06,,,2022-11-14T22:19:44.104,2022-11-14T23:08:28.109,6399,271.0,463,45.0,123,57.0,799,735.0,463,399.0
4,2211142151,2296,False,2022-11-14T21:51:20.101,277.03155642527105,18628,C4.4,4.387999979371671e-06,,,2022-11-14T21:29:48.099,2022-11-14T22:08:04.103,29695,271.0,2943,45.0,335,57.0,863,735.0,463,399.0
5,2211142143,60,False,2022-11-14T21:43:12.101,271.44915135159016,18638,C1.8,1.781964101610356e-06,,,2022-11-14T21:42:56.101,2022-11-14T21:43:56.101,863,271.0,83,45.0,67,57.0,799,735.0,431,399.0
6,2211142137,188,False,2022-11-14T21:37:16.100,271.44915135159016,18637,C1.8,1.840374920902832e-06,,,2022-11-14T21:36:04.100,2022-11-14T21:39:12.100,2943,271.0,367,45.0,83,57.0,799,735.0,463,399.0
7,2211142112,960,False,2022-11-14T21:12:44.097,277.03155642527105,18627,C2.6,2.601630058052251e-06,,,2022-11-14T21:10:16.097,2022-11-14T21:26:16.099,10751,271.0,1855,45.0,671,57.0,863,735.0,463,399.0
8,2211142102,152,False,2022-11-14T21:02:28.096,277.03155642527105,18626,C1.7,1.7188428955705604e-06,,,2022-11-14T21:02:00.096,2022-11-14T21:04:32.096,431,271.0,67,45.0,75,57.0,799,735.0,431,399.0
9,2211142040,1256,False,2022-11-14T20:40:16.194,277.03155642527105,18625,C2.4,2.3888007945060963e-06,,,2022-11-14T20:34:36.193,2022-11-14T20:55:32.095,3455,271.0,399,45.0,99,57.0,863,735.0,463,399.0
10,2211142014,108,False,2022-11-14T20:14:04.191,277.03155642527105,18624,C1.9,1.8682335394260008e-06,,,2022-11-14T20:13:20.191,2022-11-14T20:15:08.191,543,271.0,91,45.0,75,57.0,799,735.0,431,399.0
11,2211142005,444,False,2022-11-14T20:05:24.190,277.03155642527105,18623,C2.0,2.0304812551330542e-06,,,2022-11-14T20:02:56.190,2022-11-14T20:10:20.191,927,271.0,99,45.0,75,57.0,799,735.0,463,399.0
12,2211141925,3124,False,2022-11-14T19:25:20.186,277.03155642527105,18622,C5.1,5.123133178130956e-06,,,2022-11-14T19:06:04.184,2022-11-14T19:58:08.189,38911,271.0,5375,45.0,991,57.0,863,735.0,495,399.0
13,2211141901,96,False,2022-11-14T19:01:08.183,277.03155642527105,18621,C2.7,2.705156475713011e-06,,,2022-11-14T19:00:16.183,2022-11-14T19:01:52.183,735,271.0,75,45.0,75,57.0,799,735.0,431,399.0
14,2211141817,60,False,2022-11-14T18:17:52.179,266.4440321096412,18620,C4.1,4.0893478399084415e-06,,,2022-11-14T18:17:24.179,2022-11-14T18:18:24.179,5375,271.0,271,45.0,83,57.0,799,735.0,463,399.0
15,2211141807,512,False,2022-11-14T18:07:52.178,266.4440321096412,18619,C3.5,3.480772420516587e-06,,,2022-11-14T18:05:44.178,2022-11-14T18:14:16.179,4863,271.0,367,45.0,99,57.0,799,735.0,431,399.0
16,2211141757,148,False,2022-11-14T17:57:48.177,266.4440321096412,18618,C1.8,1.8210322423328762e-06,,,2022-11-14T17:57:00.177,2022-11-14T17:59:28.177,863,271.0,83,45.0,67,57.0,799,735.0,431,399.0
17,2211141744,384,False,2022-11-14T17:44:44.176,266.4440321096412,18617,C2.1,2.064417458313983e-06,,,2022-11-14T17:41:28.175,2022-11-14T17:47:52.176,991,271.0,107,45.0,83,57.0,863,735.0,431,399.0
18,2211141726,940,False,2022-11-14T17:26:32.173,266.4440321096412,18616,C5.1,5.111369773658225e-06,,,2022-11-14T17:24:04.173,2022-11-14T17:39:44.175,55295,271.0,7935,45.0,1087,57.0,927,735.0,431,399.0
19,2211141647,1736,False,2022-11-14T16:47:44.169,266.4440321096412,18615,C2.0,1.993099658648134e-06,,,2022-11-14T16:43:56.169,2022-11-14T17:12:52.172,1727,271.0,231,45.0,135,57.0,799,735.0,431,399.0
20,2211141642,56,False,2022-11-14T16:42:24.169,266.4440321096412,18614,C1.7,1.6805900031613419e-06,,,2022-11-14T16:41:52.169,2022-11-14T16:42:48.169,607,271.0,61,45.0,67,57.0,799,735.0,431,399.0
21,2211141555,2736,False,2022-11-14T15:55:08.164,266.4440321096412,18613,C1.7,1.7251890085390187e-06,,,2022-11-14T15:52:28.164,2022-11-14T16:38:04.168,1727,271.0,231,45.0,83,57.0,863,735.0,463,399.0
22,2211141541,836,False,2022-11-14T15:41:40.162,266.4440321096412,18612,C1.6,1.5508313708778587e-06,,,2022-11-14T15:36:24.162,2022-11-14T15:50:20.163,1471,271.0,271,45.0,99,57.0,799,735.0,463,399.0
23,2211141534,244,False,2022-11-14T15:34:32.162,266.4440321096412,18611,C1.4,1.3929330862083589e-06,,,2022-11-14T15:32:12.161,2022-11-14T15:36:16.162,735,271.0,99,45.0,75,57.0,799,735.0,431,399.0
24,2211141529,240,False,2022-11-14T15:29:20.161,266.4440321096412,18610,C1.4,1.3836498737873626e-06,,,2022-11-14T15:27:36.161,2022-11-14T15:31:36.161,735,271.0,91,45.0,75,57.0,799,735.0,431,399.0
25,2211141511,336,False,2022-11-14T15:11:24.159,266.4440321096412,18609,C1.5,1.526109031146916e-06,,,2022-11-14T15:09:44.159,2022-11-14T15:15:20.160,671,271.0,75,45.0,75,57.0,863,735.0,463,399.0
26,2211141455,1836,False,2022-11-14T14:55:08.158,266.4440321096412,18608,C1.6,1.6083523632914876e-06,,,2022-11-14T14:39:08.156,2022-11-14T15:09:44.159,1471,271.0,231,45.0,91,57.0,863,735.0,463,399.0
27,2211141433,96,False,2022-11-14T14:33:04.156,266.4440321096412,18607,C1.3,1.3073471336610964e-06,,,2022-11-14T14:32:20.155,2022-11-14T14:33:56.156,495,271.0,75,45.0,67,57.0,799,735.0,431,399.0
28,2211141426,28,False,2022-11-14T14:26:16.155,266.4440321096412,18606,C1.3,1.291795342694968e-06,,,2022-11-14T14:26:00.155,2022-11-14T14:26:28.155,335,271.0,49,45.0,67,57.0,799,735.0,431,399.0
29,2211141420,168,False,2022-11-14T14:20:32.154,266.4440321096412,18605,C1.4,1.4287674048318877e-06,,,2022-11-14T14:19:12.154,2022-11-14T14:22:00.154,799,271.0,99,45.0,83,57.0,799,735.0,431,399.0
30,2211141413,260,False,2022-11-14T14:13:04.153,266.4440321096412,18604,C1.5,1.516408815405157e-06,,,2022-11-14T14:11:00.153,2022-11-14T14:15:20.153,543,271.0,99,45.0,83,57.0,799,735.0,431,399.0
31,2211141337,1748,False,2022-11-14T13:37:48.150,266.4440321096412,18603,C7.5,7.499604635086143e-06,,,2022-11-14T13:34:36.149,2022-11-14T14:03:44.152,102399,271.0,12799,45.0,2431,57.0,1343,735.0,495,399.0
32,2211141302,1876,False,2022-11-14T13:02:48.146,266.4440321096412,18602,C1.9,1.9407809759286465e-06,,,2022-11-14T12:56:08.145,2022-11-14T13:27:24.148,4863,271.0,607,45.0,135,57.0,863,735.0,463,399.0
33,2211141254,60,False,2022-11-14T12:54:40.145,266.4440321096412,18601,C1.2,1.155975041911006e-06,,,2022-11-14T12:54:08.145,2022-11-14T12:55:08.145,399,271.0,67,45.0,67,57.0,799,735.0,463,399.0
34,2211141242,268,False,2022-11-14T12:42:24.144,266.4440321096412,18600,C1.2,1.1741386742869508e-06,,,2022-11-14T12:39:16.143,2022-11-14T12:43:44.144,399,271.0,57,45.0,67,57.0,863,735.0,431,399.0
35,2211141225,752,False,2022-11-14T12:25:48.142,266.4440321096412,18599,C1.2,1.1918150448764209e-06,,,2022-11-14T12:20:56.141,2022-11-14T12:33:28.143,607,271.0,67,45.0,75,57.0,799,735.0,463,399.0
36,2211141217,196,False,2022-11-14T12:17:08.141,266.4440321096412,18598,C1.1,1.1463424698376912e-06,,,2022-11-14T12:15:56.141,2022-11-14T12:19:12.141,543,271.0,135,45.0,123,57.0,799,735.0,431,399.0
37,2211141209,140,False,2022-11-14T12:09:52.140,266.4440321096412,18597,C1.2,1.2012815204798244e-06,,,2022-11-14T12:08:20.140,2022-11-14T12:10:40.140,495,271.0,83,45.0,83,57.0,799,735.0,431,399.0
38,2211141201,136,False,2022-11-14T12:01:44.139,266.4440321096412,18596,C1.2,1.21587640933285e-06,,,2022-11-14T12:01:08.139,2022-11-14T12:03:24.140,367,271.0,57,45.0,75,57.0,799,735.0,431,399.0
39,2211141128,3304,False,2022-11-14T11:28:48.136,266.4440321096412,18595,C2.0,1.9639169295260217e-06,,,2022-11-14T10:55:44.132,2022-11-14T11:50:48.138,4351,271.0,543,45.0,135,57.0,863,735.0,463,399.0
40,2211141036,596,False,2022-11-14T10:36:44.130,266.4440321096412,18594,C1.1,1.092274487746181e-06,,,2022-11-14T10:35:32.131,2022-11-14T10:45:28.131,799,271.0,167,45.0,83,57.0,799,735.0,431,399.0
41,2211141023,400,False,2022-11-14T10:23:16.130,259.10326862108855,18593,C1.3,1.3290022025103099e-06,,,2022-11-14T10:21:20.129,2022-11-14T10:28:00.130,2431,271.0,335,45.0,99,57.0,863,735.0,431,399.0
42,2211141016,204,False,2022-11-14T10:16:28.129,259.10326862108855,18592,B9.9,9.922290473696194e-07,,,2022-11-14T10:15:08.129,2022-11-14T10:18:32.129,367,271.0,57,45.0,67,57.0,799,735.0,431,399.0
43,2211141002,164,False,2022-11-14T10:02:32.127,259.10326862108855,18591,C1.1,1.122726644098293e-06,,,2022-11-14T10:01:32.127,2022-11-14T10:04:16.128,495,271.0,67,45.0,67,57.0,799,735.0,431,399.0
44,2211140955,84,False,2022-11-14T09:55:44.126,259.10326862108855,18590,C1.1,1.0826241805261816e-06,,,2022-11-14T09:55:20.126,2022-11-14T09:56:44.126,367,271.0,57,45.0,75,57.0,799,735.0,431,399.0
45,2211140949,96,False,2022-11-14T09:49:56.126,259.10326862108855,18589,C1.1,1.1123169088023133e-06,,,2022-11-14T09:49:12.125,2022-11-14T09:50:48.126,431,271.0,61,45.0,67,57.0,799,735.0,431,399.0
46,2211140944,216,False,2022-11-14T09:44:00.125,259.10326862108855,18588,C1.1,1.1483226671771263e-06,,,2022-11-14T09:42:28.125,2022-11-14T09:46:04.125,431,271.0,61,45.0,75,57.0,799,735.0,431,399.0
47,2211140937,208,False,2022-11-14T09:37:04.124,259.10326862108855,18587,C1.3,1.2837797385145677e-06,,,2022-11-14T09:35:12.124,2022-11-14T09:38:40.124,607,271.0,107,45.0,75,57.0,863,735.0,431,399.0
48,2211140926,192,False,2022-11-14T09:26:52.123,259.10326862108855,18586,C1.7,1.7125769318226958e-06,,,2022-11-14T09:25:16.123,2022-11-14T09:28:28.123,735,271.0,91,45.0,83,57.0,799,735.0,431,399.0
49,2211140916,352,False,2022-11-14T09:16:32.122,259.10326862108855,18585,C1.8,1.804712155717425e-06,,,2022-11-14T09:13:44.122,2022-11-14T09:19:36.122,2175,271.0,231,45.0,91,57.0,799,735.0,431,399.0
50,2211140847,2672,False,2022-11-14T08:47:28.119,259.10326862108855,18584,C2.4,2.444622623443138e-06,,,2022-11-14T08:28:44.117,2022-11-14T09:13:16.122,7423,271.0,1215,45.0,735,57.0,991,735.0,463,399.0
51,2211140826,180,False,2022-11-14T08:26:36.117,259.10326862108855,18583,C2.0,1.9622564195742598e-06,,,2022-11-14T08:25:24.117,2022-11-14T08:28:24.117,1343,271.0,115,45.0,75,57.0,799,735.0,431,399.0
52,2211140820,256,False,2022-11-14T08:20:08.116,259.10326862108855,18582,C2.1,2.131816700057243e-06,,,2022-11-14T08:18:12.116,2022-11-14T08:22:28.116,1727,271.0,151,45.0,83,57.0,863,735.0,431,399.0
53,2211140813,276,False,2022-11-14T08:13:04.115,259.10326862108855,18581,C2.2,2.2319527488434687e-06,,,2022-11-14T08:10:12.115,2022-11-14T08:14:48.116,1343,271.0,123,45.0,75,57.0,799,735.0,431,399.0
54,2211140804,492,False,2022-11-14T08:04:00.114,259.10326862108855,18580,C2.4,2.4343594304809812e-06,,,2022-11-14T08:01:00.114,2022-11-14T08:09:12.115,1599,271.0,115,45.0,75,57.0,863,735.0,431,399.0
55,2211140713,3356,False,2022-11-14T07:13:44.109,259.10326862108855,18579,C3.9,3.8546077121282e-06,,,2022-11-14T07:03:48.108,2022-11-14T07:59:44.114,17407,271.0,1599,45.0,231,57.0,863,735.0,463,399.0
56,2211140659,140,False,2022-11-14T06:59:00.108,259.10326862108855,18578,C2.4,2.418977373963571e-06,,,2022-11-14T06:58:00.107,2022-11-14T07:00:20.108,1215,271.0,91,45.0,75,57.0,799,735.0,431,399.0
57,2211140637,3276,False,2022-11-14T06:37:28.105,259.10326862108855,18577,C2.7,2.7011406018573325e-06,,,2022-11-14T06:01:08.101,2022-11-14T06:55:44.107,4351,271.0,399,45.0,99,57.0,799,735.0,463,399.0
58,2211140556,196,False,2022-11-14T05:56:48.101,259.10326862108855,18576,C1.5,1.4776829857510165e-06,,,2022-11-14T05:54:16.101,2022-11-14T05:57:32.101,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0
59,2211140546,176,False,2022-11-14T05:46:00.100,259.10326862108855,18575,C1.5,1.5138538174142013e-06,,,2022-11-14T05:44:48.100,2022-11-14T05:47:44.100,543,271.0,67,45.0,75,57.0,799,735.0,431,399.0
60,2211140533,340,False,2022-11-14T05:33:16.099,259.10326862108855,18574,C1.5,1.5462115925402031e-06,,,2022-11-14T05:31:24.098,2022-11-14T05:37:04.099,735,271.0,91,45.0,75,57.0,863,735.0,431,399.0
61,2211140527,64,False,2022-11-14T05:27:00.098,259.10326862108855,18573,C1.6,1.5844424297029036e-06,,,2022-11-14T05:26:32.098,2022-11-14T05:27:36.098,463,271.0,61,45.0,75,57.0,863,735.0,431,399.0
62,2211140520,1284,False,2022-11-14T05:20:20.097,259.10326862108855,18572,C1.9,1.8929804355138913e-06,,,2022-11-14T05:04:12.096,2022-11-14T05:25:36.098,1983,271.0,247,45.0,91,57.0,799,735.0,431,399.0
63,2211140452,564,False,2022-11-14T04:52:04.094,259.10326862108855,18571,C1.8,1.7934703464561608e-06,,,2022-11-14T04:48:28.094,2022-11-14T04:57:52.095,1215,271.0,167,45.0,83,57.0,863,735.0,431,399.0
64,2211140443,76,False,2022-11-14T04:43:44.093,259.10326862108855,18570,C1.7,1.6546910046599805e-06,,,2022-11-14T04:43:00.093,2022-11-14T04:44:16.093,463,271.0,57,45.0,75,57.0,799,735.0,431,399.0
65,2211140427,1232,False,2022-11-14T04:27:40.092,259.10326862108855,18569,C2.0,1.9901522136933636e-06,,,2022-11-14T04:19:32.091,2022-11-14T04:40:04.093,1343,271.0,123,45.0,83,57.0,863,735.0,463,399.0
66,2211140351,2008,False,2022-11-14T03:51:00.088,259.10326862108855,18568,C3.7,3.662694780359743e-06,,,2022-11-14T03:41:24.087,2022-11-14T04:14:52.090,27647,271.0,3711,45.0,671,57.0,863,735.0,463,399.0
67,2211140329,724,False,2022-11-14T03:29:44.086,259.10326862108855,18567,C1.6,1.6030927554311347e-06,,,2022-11-14T03:26:44.085,2022-11-14T03:38:48.087,863,271.0,99,45.0,75,57.0,799,735.0,431,399.0
68,2211140253,2128,False,2022-11-14T02:53:20.082,259.10326862108855,18566,C3.3,3.3410690321034053e-06,,,2022-11-14T02:42:08.081,2022-11-14T03:17:36.084,5887,271.0,735,45.0,247,57.0,863,735.0,463,399.0
69,2211140205,420,False,2022-11-14T02:05:12.077,256.2881790900701,18565,C2.3,2.277502289871336e-06,,,2022-11-14T02:03:16.077,2022-11-14T02:10:16.077,6911,271.0,863,45.0,151,57.0,799,735.0,431,399.0
70,2211140155,212,False,2022-11-14T01:55:20.076,256.2881790900701,18564,C1.9,1.9247668205935042e-06,,,2022-11-14T01:52:40.075,2022-11-14T01:56:12.076,927,271.0,91,45.0,75,57.0,799,735.0,431,399.0
71,2211140116,1796,False,2022-11-14T01:16:12.072,256.2881790900701,18563,C3.4,3.4162992506026058e-06,,,2022-11-14T01:12:36.071,2022-11-14T01:47:40.075,8703,271.0,799,45.0,167,57.0,863,735.0,463,399.0
72,2211140109,88,False,2022-11-14T01:09:04.071,256.2881790900701,18562,C2.4,2.375458279857412e-06,,,2022-11-14T01:08:20.071,2022-11-14T01:09:48.071,1087,271.0,75,45.0,75,57.0,799,735.0,431,399.0
73,2211140037,2288,False,2022-11-14T00:37:56.068,256.2881790900701,18561,C4.2,4.178324161330238e-06,,,2022-11-14T00:29:56.067,2022-11-14T01:08:04.071,13823,271.0,1343,45.0,135,57.0,863,735.0,463,399.0
74,2211132356,2680,False,2022-11-13T23:56:56.064,256.2881790900701,18560,C2.9,2.9054692731733667e-06,,,2022-11-13T23:41:52.062,2022-11-14T00:26:32.067,5887,271.0,735,45.0,135,57.0,799,735.0,463,399.0
75,2211132336,144,False,2022-11-13T23:36:08.061,256.2881790900701,18559,C1.3,1.2651179304157267e-06,,,2022-11-13T23:35:08.061,2022-11-13T23:37:32.061,799,271.0,83,45.0,75,57.0,863,735.0,431,399.0
76,2211132327,240,False,2022-11-13T23:27:12.060,256.2881790900701,18558,C1.4,1.3561475498136133e-06,,,2022-11-13T23:25:36.060,2022-11-13T23:29:36.061,1343,271.0,183,45.0,99,57.0,799,735.0,463,399.0
77,2211132322,180,False,2022-11-13T23:22:12.060,256.2881790900701,18557,C1.2,1.1620402347034542e-06,,,2022-11-13T23:20:28.060,2022-11-13T23:23:28.060,543,271.0,67,45.0,83,57.0,799,735.0,463,399.0
78,2211132316,188,False,2022-11-13T23:16:16.059,256.2881790900701,18556,C1.1,1.1426294577177032e-06,,,2022-11-13T23:14:56.059,2022-11-13T23:18:04.059,1215,271.0,215,45.0,91,57.0,799,735.0,431,399.0
79,2211132308,60,False,2022-11-13T23:08:44.058,256.2881790900701,18555,C1.1,1.0859328085643938e-06,,,2022-11-13T23:08:16.058,2022-11-13T23:09:16.058,399,271.0,67,45.0,67,57.0,799,735.0,431,399.0
80,2211132302,272,False,2022-11-13T23:02:52.058,256.2881790900701,18554,C1.2,1.1894151157321176e-06,,,2022-11-13T23:01:32.058,2022-11-13T23:06:04.058,671,271.0,83,45.0,75,57.0,799,735.0,463,399.0
81,2211132246,820,False,2022-11-13T22:46:52.056,256.2881790900701,18553,C1.6,1.5839349316593143e-06,,,2022-11-13T22:41:20.055,2022-11-13T22:55:00.057,2431,271.0,247,45.0,83,57.0,799,735.0,431,399.0
82,2211132236,212,False,2022-11-13T22:36:32.055,256.2881790900701,18552,C1.3,1.2870269756604102e-06,,,2022-11-13T22:34:32.055,2022-11-13T22:38:04.055,543,271.0,75,45.0,75,57.0,799,735.0,431,399.0
83,2211132202,2032,False,2022-11-13T22:02:04.051,256.2881790900701,18551,C2.6,2.647064093252993e-06,,,2022-11-13T21:57:08.051,2022-11-13T22:31:00.054,14847,271.0,1727,45.0,271,57.0,799,735.0,463,399.0
84,2211132152,364,False,2022-11-13T21:52:04.051,256.2881790900701,18550,C1.0,1.015162297335337e-06,,,2022-11-13T21:50:12.051,2022-11-13T21:56:16.051,735,271.0,91,45.0,75,57.0,799,735.0,431,399.0
85,2211132142,164,False,2022-11-13T21:42:00.050,256.2881790900701,18549,B9.9,9.854907148110215e-07,,,2022-11-13T21:41:04.050,2022-11-13T21:43:48.050,431,271.0,61,45.0,67,57.0,799,735.0,431,399.0
86,2211132127,824,False,2022-11-13T21:27:16.048,256.2881790900701,18548,C1.3,1.2984386330572306e-06,,,2022-11-13T21:17:48.047,2022-11-13T21:31:32.049,1727,271.0,199,45.0,83,57.0,799,735.0,463,399.0
87,2211132103,144,False,2022-11-13T21:03:28.045,256.2881790900701,18547,B9.9,9.913686653817422e-07,,,2022-11-13T21:02:12.045,2022-11-13T21:04:36.045,399,271.0,67,45.0,83,57.0,799,735.0,431,399.0
88,2211132035,1312,False,2022-11-13T20:35:24.042,256.2881790900701,18546,C1.7,1.6592645124546834e-06,,,2022-11-13T20:29:44.042,2022-11-13T20:51:36.044,3711,271.0,335,45.0,83,57.0,863,735.0,463,399.0
89,2211132027,96,False,2022-11-13T20:27:40.041,256.2881790900701,18545,B9.4,9.380203209730098e-07,,,2022-11-13T20:27:00.041,2022-11-13T20:28:36.041,399,271.0,61,45.0,67,57.0,799,735.0,431,399.0
90,2211132004,1268,False,2022-11-13T20:04:28.039,256.2881790900701,18544,C1.8,1.8211779888588353e-06,,,2022-11-13T19:59:36.039,2022-11-13T20:20:44.041,11775,271.0,1343,45.0,271,57.0,799,735.0,463,399.0
91,2211131954,316,False,2022-11-13T19:54:40.038,256.2881790900701,18543,B9.0,8.988898798634182e-07,,,2022-11-13T19:51:40.038,2022-11-13T19:56:56.038,399,271.0,61,45.0,75,57.0,799,735.0,431,399.0
92,2211131945,72,False,2022-11-13T19:45:00.037,256.2881790900701,18542,B8.9,8.89455520791671e-07,,,2022-11-13T19:44:32.037,2022-11-13T19:45:44.037,335,271.0,49,45.0,75,57.0,799,735.0,431,399.0
93,2211131804,224,False,2022-11-13T18:04:48.027,230.26985207222438,18541,C1.4,1.3642322755913483e-06,,,2022-11-13T18:02:40.026,2022-11-13T18:06:24.027,1471,303.0,199,45.0,83,57.0,799,735.0,431,399.0
94,2211131754,392,False,2022-11-13T17:54:16.026,230.26985207222438,18540,C1.2,1.2184208344478975e-06,,,2022-11-13T17:51:32.025,2022-11-13T17:58:04.026,799,303.0,99,45.0,83,57.0,799,735.0,463,399.0
95,2211131727,1204,False,2022-11-13T17:27:00.022,230.26985207222438,18539,C1.4,1.3993427501191036e-06,,,2022-11-13T17:22:44.022,2022-11-13T17:42:48.024,1599,303.0,167,45.0,99,57.0,799,735.0,431,399.0
96,2211131718,96,False,2022-11-13T17:18:04.021,230.26985207222438,18538,C1.1,1.0819458111654967e-06,,,2022-11-13T17:17:20.021,2022-11-13T17:18:56.022,399,303.0,75,45.0,75,57.0,799,735.0,431,399.0
97,2211131710,420,False,2022-11-13T17:10:28.021,230.26985207222438,18537,C1.4,1.4165254924591864e-06,,,2022-11-13T17:07:08.020,2022-11-13T17:14:08.021,1343,303.0,135,45.0,75,57.0,863,735.0,463,399.0
98,2211131650,836,False,2022-11-13T16:50:56.019,230.26985207222438,18536,C1.2,1.2014874073429382e-06,,,2022-11-13T16:49:16.018,2022-11-13T17:03:12.020,1087,303.0,271,45.0,91,57.0,799,735.0,431,399.0
99,2211131606,2492,False,2022-11-13T16:06:56.014,230.26985207222438,18535,C1.5,1.5499101664318005e-06,,,2022-11-13T15:48:24.012,2022-11-13T16:29:56.016,2431,303.0,247,45.0,91,57.0,863,735.0,463,399.0
100,2211131533,800,False,2022-11-13T15:33:44.011,230.26985207222438,18534,C1.2,1.1781665989474277e-06,,,2022-11-13T15:25:04.010,2022-11-13T15:38:24.011,399,303.0,67,45.0,83,57.0,799,735.0,431,399.0
101,2211131517,56,False,2022-11-13T15:17:48.009,230.26985207222438,18533,C1.1,1.082281414710451e-06,,,2022-11-13T15:17:20.009,2022-11-13T15:18:16.009,335,303.0,53,45.0,67,57.0,799,735.0,431,399.0
102,2211131420,2736,False,2022-11-13T14:20:56.003,230.26985207222438,18532,C1.4,1.373119175696047e-06,,,2022-11-13T14:19:32.003,2022-11-13T15:05:08.008,991,303.0,123,45.0,83,57.0,863,735.0,463,399.0
103,2211131410,64,False,2022-11-13T14:10:12.002,230.26985207222438,18531,B8.7,8.740695420783595e-07,,,2022-11-13T14:09:28.002,2022-11-13T14:10:32.002,335,303.0,67,45.0,67,57.0,799,735.0,431,399.0
104,2211131401,444,False,2022-11-13T14:01:40.001,230.26985207222438,18530,B9.5,9.478886795477592e-07,,,2022-11-13T13:58:40.001,2022-11-13T14:06:04.001,463,303.0,75,45.0,75,57.0,863,735.0,463,399.0
105,2211131257,3068,False,2022-11-13T12:57:31.994,230.26985207222438,18529,C2.7,2.6719790184870362e-06,,,2022-11-13T12:49:27.993,2022-11-13T13:40:35.999,11775,303.0,863,45.0,199,57.0,799,735.0,463,399.0
106,2211131222,812,False,2022-11-13T12:22:35.990,230.26985207222438,18528,B9.4,9.380452752338897e-07,,,2022-11-13T12:21:15.990,2022-11-13T12:34:47.992,1087,303.0,123,45.0,83,57.0,799,735.0,463,399.0
107,2211131150,1672,False,2022-11-13T11:50:11.987,230.26985207222438,18527,B7.1,7.142236881918507e-07,,,2022-11-13T11:43:35.986,2022-11-13T12:11:27.989,495,303.0,67,45.0,83,57.0,863,735.0,463,399.0
108,2211131127,512,False,2022-11-13T11:27:15.985,230.26985207222438,18526,B8.5,8.493231575812388e-07,,,2022-11-13T11:21:23.984,2022-11-13T11:29:55.985,431,303.0,75,45.0,75,57.0,799,735.0,463,399.0
109,2211131112,680,False,2022-11-13T11:12:31.983,230.26985207222438,18525,B7.6,7.619599386998743e-07,,,2022-11-13T11:05:55.982,2022-11-13T11:17:15.984,543,303.0,135,45.0,115,57.0,799,735.0,463,399.0
110,2211131036,156,False,2022-11-13T10:36:59.989,230.26985207222438,18524,B7.4,7.355403113251668e-07,,,2022-11-13T10:35:59.989,2022-11-13T10:38:35.989,335,303.0,67,45.0,75,57.0,799,735.0,431,399.0
111,2211131023,224,False,2022-11-13T10:23:15.978,230.26985207222438,18523,B7.4,7.360687845903158e-07,,,2022-11-13T10:21:47.978,2022-11-13T10:25:31.988,543,303.0,151,45.0,107,57.0,863,735.0,463,399.0
112,2211131008,76,False,2022-11-13T10:08:31.976,230.26985241668694,18522,B7.3,7.273804385476978e-07,,,2022-11-13T10:08:03.976,2022-11-13T10:09:19.977,303,303.0,57,45.0,83,57.0,799,735.0,399,399.0
113,2211130949,420,False,2022-11-13T09:49:55.975,230.26985241668694,18521,B7.7,7.71306702063157e-07,,,2022-11-13T09:47:59.974,2022-11-13T09:54:59.975,431,303.0,75,45.0,75,57.0,799,735.0,463,399.0
114,2211130936,1904,False,2022-11-13T09:36:11.973,230.26985241668694,18520,B8.3,8.349122140316467e-07,,,2022-11-13T09:10:15.970,2022-11-13T09:41:59.974,607,303.0,115,45.0,99,57.0,799,735.0,463,399.0
115,2211130848,236,False,2022-11-13T08:48:59.968,230.26985241668694,18519,B7.8,7.838689839445578e-07,,,2022-11-13T08:47:15.968,2022-11-13T08:51:11.968,335,303.0,61,45.0,83,57.0,799,735.0,463,399.0
116,2211130827,980,False,2022-11-13T08:27:19.966,230.26985241668694,18518,B8.7,8.701999831828289e-07,,,2022-11-13T08:18:35.965,2022-11-13T08:34:55.966,495,303.0,75,45.0,83,57.0,863,735.0,431,399.0
117,2211130747,1472,False,2022-11-13T07:47:27.961,230.26985241668694,18517,C1.3,1.2740316606141278e-06,,,2022-11-13T07:42:11.961,2022-11-13T08:06:43.964,2687,303.0,399,45.0,167,57.0,799,735.0,463,399.0
